,SVXY,SVXY,SVXY,SVXY,SVXY,SVXY,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2008-07-21,,,,,,,126.51000213623047,126.80000305175781,125.19000244140625,126.05000305175781,96.71004486083984,222863000
2008-07-22,,,,,,,125.1500015258789,127.80000305175781,124.8499984741211,127.4800033569336,97.80718994140625,296904200
2008-07-23,,,,,,,127.88999938964844,129.14999389648438,127.55000305175781,128.1699981689453,98.33657836914062,311698400
2008-07-24,,,,,,,128.33999633789062,128.41000366210938,125.16000366210938,125.51000213623047,96.2957534790039,248634500
2008-07-25,,,,,,,125.88999938964844,126.48999786376953,125.16999816894531,125.4800033569336,96.27273559570312,219131000
2008-07-28,,,,,,,125.51000213623047,126.05999755859375,123.41999816894531,123.63999938964844,94.86099243164062,205201300
2008-07-29,,,,,,,123.9800033569336,126.37999725341797,123.63999938964844,126.27999877929688,96.88648986816406,261505600
2008-07-30,,,,,,,127.11000061035156,128.60000610351562,126.27999877929688,128.52999877929688,98.61278533935547,354710000
2008-07-31,,,,,,,127.4000015258789,128.57000732421875,126.62999725341797,126.83000183105469,97.30847930908203,277402100
2008-08-01,,,,,,,127.12000274658203,127.27999877929688,125.45999908447266,126.16000366210938,96.79438781738281,248690900
2008-08-04,,,,,,,126.04000091552734,126.13999938964844,124.76000213623047,124.98999786376953,95.89675903320312,188239600
2008-08-05,,,,,,,126.0199966430664,128.55999755859375,124.97000122070312,128.36000061035156,98.48233795166016,251577600
2008-08-06,,,,,,,128.02000427246094,129.3000030517578,127.4800033569336,128.92999267578125,98.91967010498047,209555400
2008-08-07,,,,,,,127.95999908447266,128.44000244140625,126.54000091552734,127.01000213623047,97.44660949707031,246312500
2008-08-08,,,,,,,126.58000183105469,129.92999267578125,126.37999725341797,129.3699951171875,99.25726318359375,260811700
2008-08-11,,,,,,,129.47000122070312,131.50999450683594,129.22999572753906,130.7100067138672,100.28538513183594,249425800
2008-08-12,,,,,,,130.27999877929688,130.6999969482422,128.72999572753906,129.35000610351562,99.24192810058594,213200800
2008-08-13,,,,,,,128.7899932861328,129.64999389648438,127.66999816894531,128.57000732421875,98.64347076416016,256393200
2008-08-14,,,,,,,127.83999633789062,130.27999877929688,127.75,129.5399932861328,99.38768768310547,239555300
2008-08-15,,,,,,,129.92999267578125,130.5,129.3000030517578,130.1699981689453,99.87105560302734,181000800
2008-08-18,,,,,,,130.42999267578125,130.47999572753906,127.66000366210938,128.38999938964844,98.50537109375,172275100
2008-08-19,,,,,,,127.41999816894531,127.69000244140625,126.52999877929688,126.98999786376953,97.43122863769531,194673700
2008-08-20,,,,,,,127.38999938964844,127.94999694824219,126.33999633789062,127.58000183105469,97.8839111328125,225498200
2008-08-21,,,,,,,126.75,128.44000244140625,126.5999984741211,127.80000305175781,98.05269622802734,180609800
2008-08-22,,,,,,,128.6699981689453,129.64999389648438,127.80000305175781,129.64999389648438,99.47208404541016,167715300
2008-08-25,,,,,,,128.8000030517578,129.64999389648438,126.75,127.0199966430664,97.45426177978516,171936900
2008-08-26,,,,,,,127.0199966430664,127.87000274658203,126.58000183105469,127.38999938964844,97.73814392089844,159117200
2008-08-27,,,,,,,127.55000305175781,128.8300018310547,127.30000305175781,128.6300048828125,98.68949127197266,171032800
2008-08-28,,,,,,,129.27999877929688,130.33999633789062,129.11000061035156,130.19000244140625,99.88641357421875,167537100
2008-08-29,,,,,,,129.72999572753906,130.13999938964844,128.50999450683594,128.7899932861328,98.81227111816406,189195800
2008-09-02,,,,,,,130.02999877929688,130.7100067138672,127.5199966430664,127.98999786376953,98.19847869873047,252364900
2008-09-03,,,,,,,127.87999725341797,128.5,126.93000030517578,127.87999725341797,98.11406707763672,251947000
2008-09-04,,,,,,,126.97000122070312,127.2300033569336,123.95999908447266,124.02999877929688,95.16022491455078,340042500
2008-09-05,,,,,,,123.29000091552734,124.94999694824219,122.0,124.41999816894531,95.45944213867188,289503400
2008-09-08,,,,,,,128.0399932861328,128.24000549316406,124.41999816894531,126.98999786376953,97.43122863769531,364075300
2008-09-09,,,,,,,127.0999984741211,127.36000061035156,122.80000305175781,123.22000122070312,94.53876495361328,377326800
2008-09-10,,,,,,,123.88999938964844,124.9000015258789,122.55000305175781,123.72000122070312,94.92237854003906,298916600
2008-09-11,,,,,,,122.12000274658203,125.73999786376953,121.5999984741211,125.51000213623047,96.2957534790039,375369400
2008-09-12,,,,,,,124.29000091552734,126.20999908447266,123.83000183105469,126.08999633789062,96.74071502685547,297851200
2008-09-15,,,,,,,121.62999725341797,125.6500015258789,119.88999938964844,120.08999633789062,92.13733673095703,483607000
2008-09-16,,,,,,,117.19999694824219,122.31999969482422,117.0,122.0999984741211,93.67947387695312,581744300
2008-09-17,,,,,,,119.63999938964844,121.8499984741211,116.0,116.61000061035156,89.46732330322266,624095600
2008-09-18,,,,,,,118.05000305175781,121.79000091552734,113.80000305175781,120.06999969482422,92.1219482421875,776114700
2008-09-19,,,,,,,126.69999694824219,128.0,123.33000183105469,124.12000274658203,95.78047180175781,501087800
2008-09-22,,,,,,,124.44999694824219,124.75,120.36000061035156,121.30999755859375,93.61206817626953,249966500
2008-09-23,,,,,,,120.8499984741211,122.0199966430664,118.27999877929688,118.55000305175781,91.48225402832031,327470400
2008-09-24,,,,,,,119.3499984741211,120.0,117.79000091552734,118.93000030517578,91.77549743652344,311818400
2008-09-25,,,,,,,119.4000015258789,121.91000366210938,118.44000244140625,120.79000091552734,93.21077728271484,328253000
2008-09-26,,,,,,,118.83000183105469,121.5,118.51000213623047,120.8499984741211,93.25711059570312,285917400
2008-09-29,,,,,,,119.13999938964844,119.33999633789062,110.97000122070312,111.37999725341797,85.94931030273438,459562300
2008-09-30,,,,,,,113.51000213623047,116.80000305175781,110.52999877929688,115.98999786376953,89.50675201416016,328154400
2008-10-01,,,,,,,115.2699966430664,116.69000244140625,113.94999694824219,116.05999755859375,89.5607681274414,332783000
2008-10-02,,,,,,,114.94999694824219,115.11000061035156,111.05999755859375,111.8499984741211,86.31201171875,365337800
2008-10-03,,,,,,,112.86000061035156,115.44999694824219,109.68000030517578,110.33999633789062,85.14676666259766,461798000
2008-10-06,,,,,,,107.1500015258789,107.62000274658203,100.63999938964844,104.72000122070312,80.80994415283203,610637500
2008-10-07,,,,,,,106.83999633789062,107.33000183105469,99.6500015258789,100.02999877929688,77.19078826904297,540012100
2008-10-08,,,,,,,97.5199966430664,102.18000030517578,96.80999755859375,97.51000213623047,75.24618530273438,725414800
2008-10-09,,,,,,,99.66000366210938,100.62000274658203,90.25,90.69999694824219,69.99104309082031,534485200
2008-10-10,,,,,,,86.76000213623047,93.94000244140625,83.58000183105469,88.5,68.29336547851562,871026300
2008-10-13,,,,,,,93.87000274658203,101.3499984741211,89.94999694824219,101.3499984741211,78.20939636230469,455584000
2008-10-14,,,,,,,104.69999694824219,105.52999877929688,97.11000061035156,99.8499984741211,77.05191802978516,546268300
2008-10-15,,,,,,,97.45999908447266,97.80000305175781,89.70999908447266,90.0199966430664,69.46631622314453,484627500
2008-10-16,,,,,,,91.29000091552734,94.7699966430664,86.54000091552734,93.7699966430664,72.360107421875,708811200
2008-10-17,,,,,,,91.98999786376953,98.58999633789062,91.6500015258789,93.20999908447266,71.92796325683594,476649000
2008-10-20,,,,,,,95.3499984741211,99.0999984741211,94.08999633789062,98.80999755859375,76.24935913085938,321294200
2008-10-21,,,,,,,96.97000122070312,98.63999938964844,95.22000122070312,95.86000061035156,73.972900390625,356502000
2008-10-22,,,,,,,93.19999694824219,95.86000061035156,87.52999877929688,90.63999938964844,69.94476318359375,516168000
2008-10-23,,,,,,,90.29000091552734,92.44999694824219,85.80999755859375,91.69000244140625,70.75502014160156,634666400
2008-10-24,,,,,,,84.05999755859375,89.91999816894531,84.0,87.04000091552734,67.16670989990234,545812600
2008-10-27,,,,,,,85.97000122070312,89.51000213623047,83.69999694824219,83.94999694824219,64.7822494506836,397288600
2008-10-28,,,,,,,87.33999633789062,94.23999786376953,84.52999877929688,93.76000213623047,72.3523941040039,639939500
2008-10-29,,,,,,,93.7699966430664,97.16999816894531,92.0999984741211,93.08000183105469,71.82766723632812,531270100
2008-10-30,,,,,,,95.77999877929688,96.54000091552734,92.9000015258789,96.30000305175781,74.31243133544922,414582100
2008-10-31,,,,,,,95.08000183105469,98.56999969482422,94.4800033569336,96.83000183105469,74.7214584350586,411394000
2008-11-03,,,,,,,96.77999877929688,97.69000244140625,95.94999694824219,97.11000061035156,74.9375,205419400
2008-11-04,,,,,,,99.05999755859375,100.86000061035156,96.70999908447266,100.41000366210938,77.48403930664062,346793400
2008-11-05,,,,,,,99.19999694824219,100.70999908447266,95.0,96.19000244140625,74.22757720947266,387844100
2008-11-06,,,,,,,94.45999908447266,95.44000244140625,90.05999755859375,90.86000061035156,70.11454010009766,477721900
2008-11-07,,,,,,,91.6500015258789,94.0,90.5,93.86000061035156,72.42957305908203,380391000
2008-11-10,,,,,,,95.20999908447266,95.52999877929688,90.91999816894531,92.62999725341797,71.48037719726562,301773000
2008-11-11,,,,,,,90.76000213623047,92.13999938964844,88.6500015258789,89.7699966430664,69.27340698242188,418498200
2008-11-12,,,,,,,88.2300033569336,88.94999694824219,85.12000274658203,85.81999969482422,66.22528076171875,454330600
2008-11-13,,,,,,,86.12999725341797,91.7300033569336,82.08999633789062,91.16999816894531,70.35376739501953,753141900
2008-11-14,,,,,,,89.41000366210938,92.05999755859375,86.5199966430664,86.62000274658203,66.84262084960938,540352300
2008-11-17,,,,,,,86.37999725341797,88.55999755859375,85.16000366210938,85.47000122070312,65.95519256591797,415254900
2008-11-18,,,,,,,85.1500015258789,87.22000122070312,82.91000366210938,87.08000183105469,67.19760131835938,523811800
2008-11-19,,,,,,,85.91000366210938,86.87000274658203,80.91999816894531,81.5,62.89164352416992,558327600
2008-11-20,,,,,,,80.12999725341797,82.51000213623047,75.05000305175781,75.44999694824219,58.222984313964844,814180400
2008-11-21,,,,,,,77.45999908447266,80.9000015258789,74.33999633789062,79.5199966430664,61.363712310791016,718536500
2008-11-24,,,,,,,81.91999816894531,86.98999786376953,80.36000061035156,85.02999877929688,65.61566162109375,523305300
2008-11-25,,,,,,,87.30000305175781,87.51000213623047,83.81999969482422,85.66000366210938,66.1017837524414,454112400
2008-11-26,,,,,,,84.30000305175781,89.19000244140625,84.23999786376953,88.97000122070312,68.65605163574219,370134200
